測位方式,測位開始待ち時間,TrackingTimer,Interval,アシストデータ削除時間,アシストデータ削除有無,ログ出力有無
TRACKING,10,30,20,3,false,true
測位開始時間,測位終了時間,測位成否,緯度,経度,TTFF,Accuracy,LocationTime(epoch),LocationTime(UTC)
09:38:47.685,09:38:53.135,true,35.22399688,139.67288562,5.45,8.0,922322334000,1999-03-25T09:38:54+0900
09:38:47.685,09:38:54.155,true,35.22399024,139.67289699,6.47,6.0,922322335000,1999-03-25T09:38:55+0900
09:38:47.685,09:38:55.172,true,35.22399365,139.67291952,7.487,5.0,922322336000,1999-03-25T09:38:56+0900
09:38:47.685,09:38:56.154,true,35.2239949,139.67292081,8.469,5.0,922322337000,1999-03-25T09:38:57+0900
09:38:47.685,09:38:57.152,true,35.2239889,139.67293985,9.467,4.0,922322338000,1999-03-25T09:38:58+0900
09:38:47.685,09:38:58.193,true,35.22399361,139.67293989,10.508,4.0,922322339000,1999-03-25T09:38:59+0900
09:38:47.685,09:38:59.159,true,35.22399788,139.67294025,11.474,4.0,922322340000,1999-03-25T09:39:00+0900
09:38:47.685,09:39:00.196,true,35.2240007,139.67294514,12.511,4.0,922322341000,1999-03-25T09:39:01+0900
09:38:47.685,09:39:01.120,true,35.2240058,139.67294215,13.435,4.0,922322342000,1999-03-25T09:39:02+0900
09:38:47.685,09:39:02.152,true,35.22400957,139.6729399,14.467,3.0,922322343000,1999-03-25T09:39:03+0900
09:38:47.685,09:39:03.154,true,35.22401099,139.6729393,15.469,3.0,922322344000,1999-03-25T09:39:04+0900
09:38:47.685,09:39:04.153,true,35.22401259,139.67293928,16.468,4.0,922322345000,1999-03-25T09:39:05+0900
09:38:47.685,09:39:05.156,true,35.22401286,139.67293925,17.471,4.0,922322346000,1999-03-25T09:39:06+0900
09:38:47.685,09:39:06.176,true,35.22401303,139.67293918,18.491,4.0,922322347000,1999-03-25T09:39:07+0900
09:38:47.685,09:39:07.155,true,35.2240131,139.67293919,19.47,4.0,922322348000,1999-03-25T09:39:08+0900
09:38:47.685,09:39:08.155,true,35.22401317,139.67293923,20.47,6.0,922322349000,1999-03-25T09:39:09+0900
09:38:47.685,09:39:09.152,true,35.2240132,139.67293924,21.467,4.0,922322350000,1999-03-25T09:39:10+0900
09:38:47.685,09:39:10.152,true,35.22401326,139.67293912,22.467,4.0,922322351000,1999-03-25T09:39:11+0900
09:38:47.685,09:39:11.150,true,35.22401325,139.67293898,23.465,5.0,922322352000,1999-03-25T09:39:12+0900
09:38:47.685,09:39:12.167,true,35.22401329,139.67293875,24.482,4.0,922322353000,1999-03-25T09:39:13+0900
09:38:47.685,09:39:13.153,true,35.22401339,139.67293864,25.468,4.0,922322354000,1999-03-25T09:39:14+0900
09:38:47.685,09:39:14.168,true,35.22401341,139.67293835,26.483,4.0,922322355000,1999-03-25T09:39:15+0900
09:38:47.685,09:39:15.152,true,35.22401338,139.67293772,27.467,4.0,922322356000,1999-03-25T09:39:16+0900
